job_gpu,total_free,queue_length,running_jobs,max_free_node,variance_free,can_fit_now,gpu_fit_ratio,fragmentation,queue_pressure,node_availability,avg_free_per_node,wait_time,arrival_time,run_id
7,0,25,6,0,0.0,0,0.0,0.0,141.0,0.0,0.0,59,150,12
1,25,1,1,4,2.359375,1,1.0,1.5360257159305635,0.07692307692307693,0.875,3.125,0,2,13
7,32,0,0,4,0.0,1,1.0,0.0,0.0,0.0,4.0,0,0,13
7,22,0,3,4,2.9375,1,1.0,1.713913650100261,0.0,0.0,2.75,0,3,13
2,25,0,1,4,2.359375,1,1.0,1.5360257159305635,0.0,0.75,3.125,0,2,13
3,13,0,5,4,3.484375,1,1.0,1.8666480653835098,0.0,0.375,1.625,0,7,13
6,10,0,6,4,2.9375,1,1.0,1.713913650100261,0.0,0.0,1.25,0,9,13
4,5,2,6,4,1.734375,1,1.0,1.3169567191065923,1.8333333333333333,0.125,0.625,5,10,13
2,8,5,6,4,1.75,1,1.0,1.3228756555322954,3.111111111111111,0.25,1.0,0,15,13
2,15,0,4,4,3.609375,1,1.0,1.899835519196333,0.0,0.5,1.875,0,5,13
5,10,2,6,4,2.9375,1,1.0,1.713913650100261,1.0909090909090908,0.0,1.25,1,9,13
1,2,4,8,1,0.1875,1,1.0,0.4330127018922193,8.0,0.25,0.25,0,19,13
6,10,1,6,4,2.9375,1,1.0,1.713913650100261,0.5454545454545454,0.0,1.25,4,9,13
7,7,3,6,4,2.359375,1,0.9999998571428775,1.5360257159305635,2.0,0.0,0.875,7,13,13
3,3,5,7,3,0.984375,1,0.9999996666667778,0.9921567416492215,8.0,0.125,0.375,0,22,13
1,2,7,7,2,0.4375,1,1.0,0.6614378277661477,14.333333333333334,0.125,0.25,0,23,13
6,1,4,7,1,0.109375,0,0.16666663888889352,0.33071891388307384,11.0,0.0,0.125,17,14,13
4,2,5,7,2,0.4375,0,0.49999987500003124,0.6614378277661477,10.666666666666666,0.0,0.25,5,23,13
6,0,2,7,0,0.0,0,0.0,0.0,10.0,0.0,0.0,8,12,13
7,16,4,5,4,2.25,1,1.0,1.5,1.411764705882353,0.0,2.0,12,20,13
5,1,3,7,1,0.109375,0,0.199999960000008,0.33071891388307384,8.5,0.0,0.125,13,14,13
2,6,10,6,4,1.9375,1,1.0,1.3919410907075054,8.714285714285714,0.25,0.75,5,31,13
4,2,8,7,2,0.4375,0,0.49999987500003124,0.6614378277661477,14.666666666666666,0.0,0.25,14,23,13
7,3,4,7,3,0.984375,0,0.4285713673469475,0.9921567416492215,6.25,0.0,0.375,17,22,13
6,3,8,7,2,0.484375,0,0.49999991666668053,0.6959705453537527,11.75,0.0,0.375,18,24,13
5,0,7,7,0,0.0,0,0.0,0.0,44.0,0.0,0.0,12,29,13
7,3,3,7,3,0.984375,0,0.4285713673469475,0.9921567416492215,4.5,0.0,0.375,15,21,13
7,2,6,7,2,0.4375,0,0.285714244897965,0.6614378277661477,12.0,0.0,0.25,16,23,13
6,0,9,7,0,0.0,0,0.0,0.0,50.0,0.0,0.0,19,34,13
5,6,8,6,4,1.9375,1,1.0,1.3919410907075054,7.0,0.0,0.75,19,31,13
2,10,10,4,4,2.1875,1,1.0,1.479019945774904,5.090909090909091,0.375,1.25,14,36,13
5,0,6,5,0,0.0,0,0.0,0.0,28.0,0.0,0.0,14,44,13
7,6,9,6,4,1.9375,0,0.857142734693895,1.3919410907075054,7.714285714285714,0.0,0.75,24,31,13
3,0,5,5,0,0.0,0,0.0,0.0,25.0,0.0,0.0,11,44,13
5,0,4,5,0,0.0,0,0.0,0.0,20.0,0.0,0.0,11,43,13
7,0,9,6,0,0.0,0,0.0,0.0,40.0,0.0,0.0,14,52,13
2,0,8,8,0,0.0,0,0.0,0.0,47.0,0.0,0.0,5,59,13
3,0,8,5,0,0.0,0,0.0,0.0,35.0,0.0,0.0,11,47,13
2,0,7,5,0,0.0,0,0.0,0.0,33.0,0.0,0.0,11,44,13
7,5,10,5,2,0.484375,0,0.7142856122449125,0.6959705453537527,7.666666666666667,0.0,0.625,17,54,13
5,7,9,4,3,1.109375,1,1.0,1.0532687216470449,4.75,0.0,0.875,12,50,13
5,6,10,5,3,1.1875,1,1.0,1.0897247358851685,6.714285714285714,0.0,0.75,16,53,13
4,0,8,6,0,0.0,0,0.0,0.0,36.0,0.0,0.0,13,51,13
4,8,9,6,4,2.25,1,1.0,1.5,5.666666666666667,0.125,1.0,9,58,13
7,5,11,5,2,0.484375,0,0.7142856122449125,0.6959705453537527,8.833333333333334,0.0,0.625,22,54,13
3,0,10,8,0,0.0,0,0.0,0.0,54.0,0.0,0.0,12,63,13
2,0,9,7,0,0.0,0,0.0,0.0,56.0,0.0,0.0,1,77,13
4,0,10,8,0,0.0,0,0.0,0.0,55.0,0.0,0.0,12,61,13
4,2,9,7,2,0.4375,0,0.49999987500003124,0.6614378277661477,18.333333333333332,0.0,0.25,13,72,13
3,8,10,7,4,1.75,1,1.0,1.3228756555322954,6.555555555555555,0.125,1.0,17,66,13
8,2,8,7,1,0.1875,0,0.24999996875000394,0.4330127018922193,14.333333333333334,0.0,0.25,22,56,13
2,0,11,7,0,0.0,0,0.0,0.0,60.0,0.0,0.0,9,77,13
2,0,10,7,0,0.0,0,0.0,0.0,58.0,0.0,0.0,8,77,13
6,0,9,8,0,0.0,0,0.0,0.0,49.0,0.0,0.0,25,60,13
5,7,8,6,4,1.859375,1,1.0,1.3635890143294642,6.5,0.0,0.875,14,76,13
3,10,12,5,4,1.6875,1,1.0,1.299038105676658,5.636363636363637,0.125,1.25,10,78,13
1,0,14,8,0,0.0,0,0.0,0.0,91.0,0.0,0.0,5,93,13
3,4,14,7,2,0.75,1,1.0,0.8660254037844386,16.8,0.0,0.5,3,89,13
3,0,12,7,0,0.0,0,0.0,0.0,61.0,0.0,0.0,10,79,13
8,7,11,6,4,1.859375,0,0.8749998906250137,1.3635890143294642,7.125,0.0,0.875,34,64,13
8,0,9,8,0,0.0,0,0.0,0.0,51.0,0.0,0.0,35,68,13
2,2,15,8,2,0.4375,1,0.99999950000025,0.6614378277661477,31.333333333333332,0.125,0.25,0,102,13
1,3,15,7,2,0.484375,1,1.0,0.6959705453537527,23.5,0.25,0.375,0,101,13
6,7,9,6,4,1.859375,1,1.0,1.3635890143294642,7.125,0.0,0.875,28,76,13
4,1,16,7,1,0.109375,0,0.24999993750001562,0.33071891388307384,42.0,0.0,0.125,22,84,13
2,6,14,7,3,1.1875,1,1.0,1.0897247358851685,12.285714285714286,0.25,0.75,4,104,13
2,4,16,6,2,0.5,1,1.0,0.7071067811865476,19.6,0.125,0.5,8,106,13
4,1,14,8,1,0.109375,0,0.24999993750001562,0.33071891388307384,45.0,0.0,0.125,16,100,13
1,1,17,7,1,0.109375,1,0.9999990000010001,0.33071891388307384,52.5,0.125,0.125,0,109,13
4,0,16,7,0,0.0,0,0.0,0.0,96.0,0.0,0.0,11,107,13
3,8,18,7,4,1.75,1,1.0,1.3228756555322954,12.444444444444445,0.125,1.0,10,111,13
8,5,10,7,2,0.484375,0,0.6249999218750099,0.6959705453537527,9.833333333333334,0.0,0.625,42,69,13
6,0,11,7,0,0.0,0,0.0,0.0,55.0,0.0,0.0,35,79,13
5,0,13,7,0,0.0,0,0.0,0.0,64.0,0.0,0.0,37,79,13
5,0,14,7,0,0.0,0,0.0,0.0,69.0,0.0,0.0,41,80,13
6,0,15,7,0,0.0,0,0.0,0.0,74.0,0.0,0.0,47,82,13
1,8,18,5,3,1.5,1,1.0,1.224744871391589,12.88888888888889,0.5,1.0,1,121,13
4,1,19,6,1,0.109375,0,0.24999993750001562,0.33071891388307384,60.0,0.0,0.125,1,122,13
2,7,22,6,4,1.859375,1,1.0,1.3635890143294642,17.875,0.25,0.875,0,134,13
2,1,20,6,1,0.109375,0,0.499999750000125,0.33071891388307384,62.0,0.0,0.125,4,122,13
7,0,16,7,0,0.0,0,0.0,0.0,80.0,0.0,0.0,48,82,13
5,3,14,7,2,0.484375,0,0.599999880000024,0.6959705453537527,20.5,0.0,0.375,46,88,13
8,3,13,7,2,0.484375,0,0.3749999531250059,0.6959705453537527,18.5,0.0,0.375,42,88,13
3,4,22,6,3,1.0,1,1.0,1.0,28.6,0.125,0.5,0,133,13
7,0,13,8,0,0.0,0,0.0,0.0,79.0,0.0,0.0,50,91,13
2,1,22,7,1,0.109375,0,0.499999750000125,0.33071891388307384,71.5,0.0,0.125,4,138,13
8,3,14,7,2,0.484375,0,0.3749999531250059,0.6959705453537527,21.5,0.0,0.375,57,92,13
8,6,15,7,3,1.1875,0,0.7499999062500118,1.0897247358851685,12.571428571428571,0.0,0.75,54,104,13
5,8,18,7,4,1.75,1,1.0,1.3228756555322954,11.88888888888889,0.0,1.0,45,114,13
1,7,24,5,2,0.609375,1,1.0,0.7806247497997998,18.5,0.625,0.875,8,141,13
3,1,23,7,1,0.109375,0,0.33333322222225925,0.33071891388307384,72.5,0.0,0.125,9,140,13
7,1,13,8,1,0.109375,0,0.1428571224489825,0.33071891388307384,41.5,0.0,0.125,50,100,13
8,4,15,6,2,0.5,0,0.4999999375000079,0.7071067811865476,18.0,0.0,0.5,56,106,13
5,8,20,7,4,1.75,1,1.0,1.3228756555322954,13.222222222222221,0.0,1.0,50,114,13
7,0,17,7,0,0.0,0,0.0,0.0,100.0,0.0,0.0,57,107,13
7,8,19,7,4,1.75,1,1.0,1.3228756555322954,12.444444444444445,0.0,1.0,56,114,13
5,8,19,5,3,1.5,1,1.0,1.224744871391589,13.0,0.0,1.0,48,121,13
6,0,17,8,0,0.0,0,0.0,0.0,110.0,0.0,0.0,56,120,13
7,1,18,7,1,0.109375,0,0.1428571224489825,0.33071891388307384,53.0,0.0,0.125,61,109,13
6,8,20,5,3,1.5,1,1.0,1.224744871391589,13.555555555555555,0.0,1.0,59,121,13
7,0,16,8,0,0.0,0,0.0,0.0,103.0,0.0,0.0,57,120,13
8,1,21,7,1,0.109375,0,0.12499998437500197,0.33071891388307384,68.0,0.0,0.125,60,127,13
5,4,20,6,2,0.5,0,0.799999840000032,0.7071067811865476,25.0,0.0,0.5,60,123,13
6,4,21,6,2,0.5,0,0.6666665555555741,0.7071067811865476,26.0,0.0,0.5,61,123,13
5,9,23,6,4,1.609375,1,1.0,1.2686114456365274,15.1,0.0,1.125,65,129,13
6,0,21,7,0,0.0,0,0.0,0.0,132.0,0.0,0.0,60,125,13
8,9,24,6,4,1.609375,1,1.0,1.2686114456365274,15.6,0.0,1.125,70,129,13
7,1,22,7,1,0.109375,0,0.1428571224489825,0.33071891388307384,72.0,0.0,0.125,66,128,13
5,0,24,6,0,0.0,0,0.0,0.0,148.0,0.0,0.0,58,146,13
8,0,23,6,0,0.0,0,0.0,0.0,140.0,0.0,0.0,60,146,13
5,0,21,8,0,0.0,0,0.0,0.0,138.0,0.0,0.0,69,135,13
3,30,1,2,4,0.4375,1,1.0,0.6614378277661477,0.12903225806451613,0.875,3.75,0,2,14
1,32,0,0,4,0.0,1,1.0,0.0,0.0,1.0,4.0,0,0,14
4,23,0,4,4,2.859375,1,1.0,1.6909686573085854,0.0,0.625,2.875,0,4,14
4,30,0,2,4,0.4375,1,1.0,0.6614378277661477,0.0,0.875,3.75,0,2,14
1,31,0,1,4,0.109375,1,1.0,0.33071891388307384,0.0,1.0,3.875,0,1,14
5,22,1,4,4,2.1875,1,1.0,1.479019945774904,0.13043478260869565,0.0,2.75,0,7,14
4,15,1,5,4,3.109375,1,1.0,1.7633419974582356,0.0625,0.375,1.875,0,10,14
5,10,1,7,4,2.9375,1,1.0,1.713913650100261,0.36363636363636365,0.0,1.25,0,11,14
4,10,0,7,4,2.9375,1,1.0,1.713913650100261,0.0,0.25,1.25,0,11,14
3,22,0,4,4,2.1875,1,1.0,1.479019945774904,0.0,0.625,2.75,0,7,14
3,10,2,7,4,2.9375,1,1.0,1.713913650100261,0.8181818181818182,0.25,1.25,3,11,14
7,5,3,8,3,0.984375,0,0.7142856122449125,0.9921567416492215,2.6666666666666665,0.0,0.625,6,14,14
1,15,0,5,4,3.109375,1,1.0,1.7633419974582356,0.0,0.625,1.875,0,10,14
4,6,3,8,2,0.6875,1,1.0,0.82915619758885,2.857142857142857,0.0,0.75,5,16,14
8,1,2,9,1,0.109375,0,0.12499998437500197,0.33071891388307384,4.0,0.0,0.125,7,13,14
5,1,1,9,1,0.109375,0,0.199999960000008,0.33071891388307384,1.5,0.0,0.125,4,12,14
1,1,3,7,1,0.109375,1,0.9999990000010001,0.33071891388307384,9.0,0.125,0.125,0,23,14
6,2,4,8,1,0.1875,0,0.33333327777778704,0.4330127018922193,8.666666666666666,0.0,0.25,7,17,14
3,10,4,6,4,2.1875,1,1.0,1.479019945774904,2.1818181818181817,0.25,1.25,1,32,14
2,0,3,7,0,0.0,0,0.0,0.0,20.0,0.0,0.0,5,26,14
3,10,5,6,4,2.1875,1,1.0,1.479019945774904,2.4545454545454546,0.25,1.25,1,32,14
7,6,4,8,2,0.6875,0,0.857142734693895,0.82915619758885,3.4285714285714284,0.0,0.75,13,16,14
5,2,5,8,1,0.1875,0,0.399999920000016,0.4330127018922193,10.666666666666666,0.0,0.25,13,19,14
3,4,4,6,2,0.75,1,1.0,0.8660254037844386,4.6,0.0,0.5,1,31,14
1,3,5,9,2,0.484375,1,1.0,0.6959705453537527,8.0,0.25,0.375,0,39,14
2,5,5,9,2,0.484375,1,1.0,0.6959705453537527,5.333333333333333,0.125,0.625,2,40,14
1,1,4,6,1,0.109375,1,0.9999990000010001,0.33071891388307384,11.5,0.125,0.125,0,30,14
3,2,5,9,2,0.4375,0,0.6666664444445185,0.6614378277661477,9.666666666666666,0.0,0.25,1,42,14
1,7,4,7,2,0.859375,1,1.0,0.9270248108869579,2.75,0.5,0.875,0,33,14
8,0,4,7,0,0.0,0,0.0,0.0,22.0,0.0,0.0,19,26,14
8,0,2,7,0,0.0,0,0.0,0.0,12.0,0.0,0.0,19,25,14
4,0,2,10,0,0.0,0,0.0,0.0,16.0,0.0,0.0,3,34,14
5,0,3,10,0,0.0,0,0.0,0.0,20.0,0.0,0.0,4,36,14
4,2,4,7,2,0.4375,0,0.49999987500003124,0.6614378277661477,8.0,0.0,0.25,4,47,14
1,6,6,5,2,0.4375,1,1.0,0.6614378277661477,4.428571428571429,0.625,0.75,5,48,14
3,6,5,5,2,0.4375,1,1.0,0.6614378277661477,4.0,0.0,0.75,6,48,14
6,7,4,8,4,1.859375,1,1.0,1.3635890143294642,3.125,0.0,0.875,11,37,14
5,3,4,9,2,0.484375,0,0.599999880000024,0.6959705453537527,6.75,0.0,0.375,13,38,14
7,2,3,7,2,0.4375,0,0.285714244897965,0.6614378277661477,5.666666666666667,0.0,0.25,12,47,14
6,3,5,9,1,0.234375,0,0.49999991666668053,0.4841229182759271,7.5,0.0,0.375,10,43,14
4,0,6,6,0,0.0,0,0.0,0.0,26.0,0.0,0.0,10,49,14
2,0,11,7,0,0.0,0,0.0,0.0,48.0,0.0,0.0,6,62,14
1,11,9,5,4,1.734375,1,1.0,1.3169567191065923,3.75,0.625,1.375,2,59,14
2,11,7,5,4,1.734375,1,1.0,1.3169567191065923,3.25,0.5,1.375,4,59,14
1,6,8,9,3,0.9375,1,1.0,0.9682458365518543,5.428571428571429,0.5,0.75,0,71,14
4,11,8,5,4,1.734375,1,1.0,1.3169567191065923,3.4166666666666665,0.125,1.375,14,59,14
6,0,6,6,0,0.0,0,0.0,0.0,25.0,0.0,0.0,12,52,14
1,0,9,7,0,0.0,0,0.0,0.0,46.0,0.0,0.0,1,62,14
4,0,7,6,0,0.0,0,0.0,0.0,30.0,0.0,0.0,14,50,14
1,0,10,7,0,0.0,0,0.0,0.0,47.0,0.0,0.0,2,62,14
5,8,7,5,3,1.0,1,1.0,1.0,3.4444444444444446,0.0,1.0,15,53,14
2,0,8,9,0,0.0,0,0.0,0.0,39.0,0.0,0.0,12,66,14
3,3,12,6,2,0.484375,1,0.9999996666667778,0.6959705453537527,12.5,0.0,0.375,16,63,14
2,3,9,9,2,0.484375,1,1.0,0.6959705453537527,10.5,0.125,0.375,6,79,14
5,2,6,7,1,0.1875,0,0.399999920000016,0.4330127018922193,11.333333333333334,0.0,0.25,14,57,14
4,0,7,10,0,0.0,0,0.0,0.0,34.0,0.0,0.0,12,70,14
1,0,8,11,0,0.0,0,0.0,0.0,39.0,0.0,0.0,5,77,14
3,0,6,11,0,0.0,0,0.0,0.0,29.0,0.0,0.0,11,74,14
4,2,9,10,2,0.4375,0,0.49999987500003124,0.6614378277661477,13.333333333333334,0.0,0.25,9,78,14
1,0,9,8,0,0.0,0,0.0,0.0,41.0,0.0,0.0,3,84,14
1,5,9,8,3,0.984375,1,1.0,0.9921567416492215,9.5,0.375,0.625,0,91,14
5,1,8,6,1,0.109375,0,0.199999960000008,0.33071891388307384,17.5,0.0,0.125,20,61,14
3,0,9,10,0,0.0,0,0.0,0.0,41.0,0.0,0.0,11,80,14
8,5,6,6,2,0.734375,0,0.6249999218750099,0.8569568250501305,4.833333333333333,0.0,0.625,38,54,14
7,1,9,6,1,0.109375,0,0.1428571224489825,0.33071891388307384,20.0,0.0,0.125,22,61,14
2,5,10,8,4,1.734375,1,1.0,1.3169567191065923,7.333333333333333,0.125,0.625,9,81,14
1,1,7,7,1,0.109375,1,0.9999990000010001,0.33071891388307384,22.0,0.125,0.125,0,95,14
7,0,7,11,0,0.0,0,0.0,0.0,32.0,0.0,0.0,26,74,14
5,5,11,8,4,1.734375,1,0.99999980000004,1.3169567191065923,7.666666666666667,0.0,0.625,11,81,14
5,5,10,7,2,0.734375,1,0.99999980000004,0.8569568250501305,7.0,0.0,0.625,14,85,14
7,0,8,8,0,0.0,0,0.0,0.0,34.0,0.0,0.0,19,84,14
4,4,4,6,2,0.5,1,0.9999997500000625,0.7071067811865476,5.6,0.0,0.5,0,104,14
8,5,9,7,2,0.734375,0,0.6249999218750099,0.8569568250501305,7.0,0.0,0.625,20,87,14
3,13,8,6,4,2.234375,1,1.0,1.4947825928876748,3.857142857142857,0.375,1.625,8,92,14
7,2,9,8,2,0.4375,0,0.285714244897965,0.6614378277661477,17.333333333333332,0.0,0.25,21,90,14
4,0,4,7,0,0.0,0,0.0,0.0,28.0,0.0,0.0,7,106,14
7,0,8,9,0,0.0,0,0.0,0.0,45.0,0.0,0.0,19,89,14
3,9,6,5,3,1.359375,1,1.0,1.165922381636102,3.7,0.25,1.125,2,116,14
3,3,7,5,3,0.984375,1,0.9999996666667778,0.9921567416492215,9.75,0.125,0.375,6,110,14
2,3,6,5,3,0.984375,1,1.0,0.9921567416492215,9.25,0.125,0.375,0,110,14
7,8,5,5,3,1.5,1,1.0,1.224744871391589,3.5555555555555554,0.0,1.0,14,107,14
8,5,6,5,2,0.734375,0,0.6249999218750099,0.8569568250501305,5.5,0.0,0.625,16,113,14
6,6,7,6,4,1.6875,1,0.9999998333333611,1.299038105676658,6.285714285714286,0.0,0.75,17,99,14
3,0,4,7,0,0.0,0,0.0,0.0,28.0,0.0,0.0,2,119,14
7,10,5,4,4,1.9375,1,1.0,1.3919410907075054,2.8181818181818183,0.0,1.25,14,108,14
8,0,5,7,0,0.0,0,0.0,0.0,31.0,0.0,0.0,15,120,14
6,3,5,5,3,0.984375,0,0.49999991666668053,0.9921567416492215,7.75,0.0,0.375,15,110,14
1,2,8,5,2,0.4375,1,1.0,0.6614378277661477,17.333333333333332,0.125,0.25,0,134,14
6,11,6,5,4,1.234375,1,1.0,1.1110243021644486,3.25,0.0,1.375,15,121,14
6,8,5,6,4,1.5,1,1.0,1.224744871391589,3.888888888888889,0.0,1.0,20,122,14
4,4,10,5,2,0.5,1,0.9999997500000625,0.7071067811865476,12.4,0.0,0.5,0,141,14
5,2,7,5,2,0.4375,0,0.399999920000016,0.6614378277661477,15.666666666666666,0.0,0.25,17,134,14
2,9,10,5,4,1.359375,1,1.0,1.165922381636102,5.7,0.125,1.125,4,143,14
7,1,5,6,1,0.109375,0,0.1428571224489825,0.33071891388307384,17.5,0.0,0.125,17,127,14
7,8,6,6,4,1.5,1,1.0,1.224744871391589,4.555555555555555,0.0,1.0,21,122,14
1,9,9,5,4,1.359375,1,1.0,1.165922381636102,5.6,0.75,1.125,0,143,14
5,2,6,5,2,0.4375,0,0.399999920000016,0.6614378277661477,14.0,0.0,0.25,14,133,14
2,0,10,7,0,0.0,0,0.0,0.0,59.0,0.0,0.0,14,145,14
5,1,6,6,1,0.109375,0,0.199999960000008,0.33071891388307384,19.0,0.0,0.125,18,137,14
5,1,7,6,1,0.109375,0,0.199999960000008,0.33071891388307384,21.5,0.0,0.125,21,137,14
6,1,8,6,1,0.109375,0,0.16666663888889352,0.33071891388307384,24.0,0.0,0.125,23,137,14
4,0,11,7,0,0.0,0,0.0,0.0,61.0,0.0,0.0,20,146,14
4,0,12,7,0,0.0,0,0.0,0.0,65.0,0.0,0.0,21,146,14
8,4,9,5,2,0.5,0,0.4999999375000079,0.7071067811865476,10.8,0.0,0.5,25,140,14
8,2,5,5,2,0.4375,0,0.24999996875000394,0.6614378277661477,11.333333333333334,0.0,0.25,32,131,14
2,0,12,7,0,0.0,0,0.0,0.0,65.0,0.0,0.0,19,148,14
3,0,11,7,0,0.0,0,0.0,0.0,62.0,0.0,0.0,20,148,14
8,9,11,5,4,1.359375,1,1.0,1.165922381636102,5.9,0.0,1.125,38,143,14
7,7,10,6,2,0.859375,1,0.9999998571428775,0.9270248108869579,7.375,0.0,0.875,27,144,14
7,0,13,7,0,0.0,0,0.0,0.0,67.0,0.0,0.0,35,148,14
1,15,1,4,4,3.609375,1,1.0,1.899835519196333,0.1875,0.5,1.875,0,5,15
8,25,0,2,4,2.359375,1,1.0,1.5360257159305635,0.0,0.0,3.125,0,4,15
2,25,1,2,4,2.359375,1,1.0,1.5360257159305635,0.3076923076923077,0.75,3.125,0,4,15
2,27,0,1,4,1.734375,1,1.0,1.3169567191065923,0.0,0.875,3.375,0,2,15
5,32,0,0,4,0.0,1,1.0,0.0,0.0,0.0,4.0,0,0,15
6,11,0,6,4,3.234375,1,1.0,1.79843682124227,0.0,0.0,1.375,0,9,15
6,5,0,7,4,1.734375,0,0.8333331944444675,1.3169567191065923,0.0,0.0,0.625,4,10,15
3,5,2,7,4,1.734375,1,1.0,1.3169567191065923,1.8333333333333333,0.125,0.625,4,10,15
3,15,0,4,4,3.609375,1,1.0,1.899835519196333,0.0,0.5,1.875,0,5,15
5,5,1,7,4,1.734375,1,0.99999980000004,1.3169567191065923,1.0,0.0,0.625,0,10,15
3,5,3,7,4,1.734375,1,1.0,1.3169567191065923,2.3333333333333335,0.125,0.625,5,10,15
1,21,0,3,4,2.734375,1,1.0,1.653594569415369,0.0,0.75,2.625,0,19,15
6,23,0,3,4,2.859375,1,1.0,1.6909686573085854,0.0,0.0,2.875,0,25,15
5,14,2,4,4,2.6875,1,1.0,1.6393596310755,0.26666666666666666,0.0,1.75,0,27,15
6,23,1,3,4,2.859375,1,1.0,1.6909686573085854,0.25,0.0,2.875,0,25,15
1,14,1,4,4,2.6875,1,1.0,1.6393596310755,0.2,0.625,1.75,0,27,15
6,5,0,7,4,1.734375,0,0.8333331944444675,1.3169567191065923,0.0,0.0,0.625,1,28,15
5,23,0,3,4,1.609375,1,1.0,1.2686114456365274,0.0,0.0,2.875,0,23,15
1,0,4,7,0,0.0,0,0.0,0.0,13.0,0.0,0.0,3,36,15
6,0,0,7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,30,15
3,14,0,4,4,2.6875,1,1.0,1.6393596310755,0.0,0.375,1.75,0,27,15
3,0,1,7,0,0.0,0,0.0,0.0,8.0,0.0,0.0,2,35,15
1,0,3,7,0,0.0,0,0.0,0.0,12.0,0.0,0.0,2,35,15
1,5,6,6,3,1.234375,1,1.0,1.1110243021644486,3.6666666666666665,0.25,0.625,2,37,15
8,0,1,7,0,0.0,0,0.0,0.0,6.0,0.0,0.0,6,33,15
1,0,2,7,0,0.0,0,0.0,0.0,11.0,0.0,0.0,2,35,15
8,0,5,7,0,0.0,0,0.0,0.0,14.0,0.0,0.0,4,36,15
8,0,1,9,0,0.0,0,0.0,0.0,7.0,0.0,0.0,7,42,15
7,0,0,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,42,15
4,7,2,5,2,0.859375,1,1.0,0.9270248108869579,1.375,0.0,0.875,0,46,15
1,1,3,6,1,0.109375,1,0.9999990000010001,0.33071891388307384,8.5,0.125,0.125,0,47,15
3,1,2,8,1,0.109375,0,0.33333322222225925,0.33071891388307384,7.5,0.0,0.125,2,44,15
2,7,3,5,2,0.859375,1,1.0,0.9270248108869579,1.875,0.375,0.875,11,46,15
3,0,3,7,0,0.0,0,0.0,0.0,12.0,0.0,0.0,9,52,15
7,1,2,6,1,0.109375,0,0.1428571224489825,0.33071891388307384,5.0,0.0,0.125,10,47,15
3,0,2,7,0,0.0,0,0.0,0.0,9.0,0.0,0.0,9,52,15
3,1,8,8,1,0.109375,0,0.33333322222225925,0.33071891388307384,23.0,0.0,0.125,2,71,15
3,0,4,7,0,0.0,0,0.0,0.0,15.0,0.0,0.0,11,52,15
4,1,5,6,1,0.109375,0,0.24999993750001562,0.33071891388307384,9.0,0.0,0.125,7,56,15
6,9,6,5,3,1.609375,1,1.0,1.2686114456365274,2.2,0.0,1.125,6,57,15
1,1,6,8,1,0.109375,1,0.9999990000010001,0.33071891388307384,15.0,0.125,0.125,0,64,15
3,3,6,8,2,0.484375,1,0.9999996666667778,0.6959705453537527,7.5,0.0,0.375,0,65,15
4,0,7,7,0,0.0,0,0.0,0.0,27.0,0.0,0.0,13,59,15
4,0,5,7,0,0.0,0,0.0,0.0,19.0,0.0,0.0,8,58,15
4,0,6,7,0,0.0,0,0.0,0.0,23.0,0.0,0.0,14,58,15
7,0,8,7,0,0.0,0,0.0,0.0,31.0,0.0,0.0,23,60,15
4,4,8,5,2,0.75,1,0.9999997500000625,0.8660254037844386,10.8,0.0,0.5,0,85,15
5,8,9,6,3,1.25,1,1.0,1.118033988749895,4.222222222222222,0.0,1.0,22,61,15
6,14,8,5,4,2.6875,1,1.0,1.6393596310755,2.466666666666667,0.0,1.75,21,63,15
6,1,6,8,1,0.109375,0,0.16666663888889352,0.33071891388307384,16.5,0.0,0.125,15,69,15
2,4,8,5,2,0.5,1,1.0,0.7071067811865476,10.8,0.125,0.5,0,88,15
5,12,9,5,4,2.5,1,1.0,1.5811388300841898,4.615384615384615,0.0,1.5,0,92,15
7,5,6,7,3,1.234375,0,0.7142856122449125,1.1110243021644486,5.0,0.0,0.625,26,66,15
1,2,9,6,1,0.1875,1,1.0,0.4330127018922193,20.0,0.25,0.25,0,90,15
6,3,9,8,2,0.484375,0,0.49999991666668053,0.6959705453537527,15.0,0.0,0.375,20,81,15
7,1,7,8,1,0.109375,0,0.1428571224489825,0.33071891388307384,19.5,0.0,0.125,29,71,15
4,0,8,7,0,0.0,0,0.0,0.0,53.0,0.0,0.0,7,93,15
7,1,9,8,1,0.109375,0,0.1428571224489825,0.33071891388307384,24.5,0.0,0.125,31,71,15
7,0,7,9,0,0.0,0,0.0,0.0,45.0,0.0,0.0,30,74,15
1,0,16,7,0,0.0,0,0.0,0.0,96.0,0.0,0.0,8,99,15
4,0,10,7,0,0.0,0,0.0,0.0,63.0,0.0,0.0,19,93,15
6,4,7,5,2,0.75,0,0.6666665555555741,0.8660254037844386,9.6,0.0,0.5,26,85,15
1,7,21,7,4,2.359375,1,1.0,1.5360257159305635,13.125,0.25,0.875,0,121,15
6,16,10,5,4,3.25,1,1.0,1.8027756377319946,3.8823529411764706,0.0,2.0,26,83,15
5,0,13,7,0,0.0,0,0.0,0.0,81.0,0.0,0.0,26,96,15
1,0,18,6,0,0.0,0,0.0,0.0,97.0,0.0,0.0,5,106,15
